lat,lon,bhk,rate per sqft,area per sqft,price,property name,location,nearby school,nearby hospital,nearby bank,nearby public transport,nearby railway station,price source,matched map name,matched from,match method,property type
23.0012666,72.5877721,3,5500,2778,1.53,safal riviera aspire,safal riviera aspire,School (1.26 km),Safal Children Hospital (0.00 km),Bank of Baroda (0.61 km),Amarkunj /Swaminarayan College (0.08 km),Maninagar (2.44 km),original,Safal Children Hospital,safal riviera aspire,fuzzy_name,flat
22.996342,72.5043085,2,5521,1485,0.82,richmond grand,richmond grand,Driving License Test Practice Area (1.03 km),Mamata Hospital (1.43 km),Yes Bank (1.95 km),Kadambari Society (2.94 km),Sarkhej (1.73 km),original,Makarba,the popular residential address of makarba,fuzzy_name,flat
23.0107147,72.4429208,3,8121,2598,2.11,safal riviera springs,safal riviera springs,Sanskardham School Hostel (2.55 km),Krishna Shalby Hospital (1.48 km),ATM HDFC Bank (2.80 km),Ghuma BRTS terminal (2.32 km),Gora Ghuma (3.24 km),original,Shela Lake,shela,fuzzy_name,flat
23.0107147,72.4429208,3,8426,1436,1.21,swati chrysantha,swati chrysantha,Sanskardham School Hostel (2.55 km),Krishna Shalby Hospital (1.48 km),ATM HDFC Bank (2.80 km),Ghuma BRTS terminal (2.32 km),Gora Ghuma (3.24 km),original,Shela Lake,shela,fuzzy_name,flat
23.0232163,72.4708784,3,10773,1474,0.85,swati florence,swati florence,"DPS - Delhi Public School, Bopal (2.49 km)",Navkaar Hospital (0.75 km),Union Bank of India (0.73 km),Bopal Appoach BRTS (0.77 km),Gora Ghuma (2.61 km),original,South Bopal,bopal,fuzzy_name,flat
23.1010002,72.5408363,3,7944,1737,0.8,mount alaya heights,mount alaya heights,SHAYONA SCHOOL (2.33 km),vizcare hospital (0.48 km),Kalupur Cooperative Commercial BANK (3.04 km),Chandlodiya (2.09 km),Chandlodiya 'B' (2.25 km),original,Gota,gota is available for sale in one of,fuzzy_name,flat
23.252596,72.4840781,4,4698,4150,1.95,avirat silver luxuria,avirat silver luxuria,Carevan school (1.16 km),nure mohmad General hospital (0.68 km),Dena Bank (1.62 km),Kalol -Ambica bus stop (1.65 km),Kalol Junction (2.21 km),original,Hotel silver inn,avirat silver luxuria,fuzzy_name,house
23.0232163,72.4708784,4,5500,4030,2.22,earth eleanor,earth eleanor,"DPS - Delhi Public School, Bopal (2.49 km)",Navkaar Hospital (0.75 km),Union Bank of India (0.73 km),Bopal Appoach BRTS (0.77 km),Gora Ghuma (2.61 km),original,South Bopal,bopal,fuzzy_name,flat
23.0766234,72.5764197,2,4545,990,0.45,ganesh green apartment,ganesh green apartment,K R Raval School (1.00 km),Tejal Eye Hospital (0.30 km),Gol Bank (1.48 km),Ranip Bus stop (0.50 km),Sabarmati Junction (1.24 km),original,Ranip,ranip,exact_name,flat
23.2145657,72.6856816,2,4597,1304,0.6,ld aleta,ld aleta,600 Auditorium and Nyasa School (2nd Floor) (0.00 km),Aatrey Ayurvedic Clinic (2.44 km),IndusInd Bank (3.74 km),Akshardham (2.42 km),Gandhinagar Capital (6.09 km),original,600 Auditorium and Nyasa School (2nd Floor),total and the flat for sale is located on the 6th floor,fuzzy_name,flat
23.1109557,72.5539974,3,4956,1372,0.68,garden eden,garden eden,St Josheph School (1.76 km),Health Center (1.63 km),Kalupur Cooperative Commercial BANK (2.18 km),Chandlodiya (2.92 km),Chandkheda Road (1.00 km),original,Godrej Garden City,garden eden,fuzzy_name,flat
23.107121,72.5848584,3,5899,4492,2.65,setu scarlet,setu scarlet,Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.0485393,72.511742,2,6525,1180,0.77,avirat silver casa,avirat silver casa,Udgam School for Children (0.78 km),Apex Heart Institute (0.38 km),Indian Bank (1.80 km),Thaltej (0.46 km),Ambli Road (1.96 km),original,Thaltej,thaltej is your opportunity to be a part of this community,fuzzy_name,flat
23.0485393,72.511742,2,6355,1180,0.75,avirat silver casa,avirat silver casa,Udgam School for Children (0.78 km),Apex Heart Institute (0.38 km),Indian Bank (1.80 km),Thaltej (0.46 km),Ambli Road (1.96 km),original,Thaltej,thaltej,exact_name,flat
23.107121,72.5848584,3,5476,2100,1.15,kavisha pebble bay 2,kavisha pebble bay 2,Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.0360509,72.5611735,3,4444,2250,1.0,devnandan heights,devnandan heights,Mt. Carmel School (0.71 km),"Super Surgical Hospital, Ahmedabad (0.19 km)",Citibank (0.26 km),Navrangpura (0.31 km),Ahmedabad Junction (4.22 km),original,Coffee Stand-CG Road,new cg road,fuzzy_name,flat
23.087526,72.536757,4,7200,8451,6.08,west wing skyville,west wing skyville,SHAYONA SCHOOL (0.84 km),Shri Yogeshwar General Hospital (0.71 km),canera bank (4.39 km),Chandlodiya (1.51 km),Chandlodiya 'B' (0.86 km),original,West Cost pharma,west wing skyville,fuzzy_name,flat
23.1429051,72.5392248,3,5378,1413,0.76,orchid pride,orchid pride,NIM Auditorium (1.73 km),KD Blossom (0.86 km),Kalupur Cooperative Commercial BANK (1.70 km),Chandkheda Bus Depo (5.46 km),Khodiyar Junction (1.72 km),original,Pride Heritage Villas,orchid pride,fuzzy_name,flat
22.8863839,72.203952,4,7200,3200,2.3,anantara abode,anantara abode,Apple Global School (24.71 km),Trimurti Hospital (16.70 km),029 (25.27 km),Ghuma BRTS terminal (29.74 km),Bavla (17.49 km),original,Suramya Abode,anantara abode,fuzzy_name,flat
23.0839289,72.6785883,3,6000,2920,1.75,solaris residency,solaris residency,"Tulsi Residency, Near Sandapani School, Haridarshan Char Rasta, Naroda (1.40 km)",Soni Nursing Home (2.24 km),Indusind Bank ATM (5.72 km),Hanspura Bus stop (0.18 km),Naroda (2.10 km),original,Galaxy 88 Residency,solaris residency,fuzzy_name,flat
23.0156527,72.5301088,4,6500,4418,2.87,samor the gold,samor the gold,Shraddha School (0.66 km),"Navkar Children Hospital, Ahmedabad (0.08 km)",saswat bank (0.23 km),Rajiv Nagar (0.94 km),Vastrapur (1.56 km),original,City Gold Shyamal,samor the gold,fuzzy_name,flat
23.04711,72.527537,4,5000,3611,1.81,goyal riviera prestige,goyal riviera prestige,Bus stop Riverside School (0.68 km),Dr. Manish Goyal (0.00 km),Indian Bank (2.34 km),Doordarshan Kendra (0.33 km),Chandlodiya (3.55 km),original,Dr. Manish Goyal,goyal riviera prestige,fuzzy_name,flat
22.9950715,72.6075442,4,8500,2916,2.48,keshav akshar ocean pearl,keshav akshar ocean pearl,Doon International Public School (0.11 km),"Akshar Surgical Hospital, Maninagar (0.00 km)",Indusland Bank (0.54 km),Jawahar Chowk (0.25 km),Maninagar (0.56 km),original,"Akshar Surgical Hospital, Maninagar",keshav akshar ocean pearl,fuzzy_name,flat
23.0839289,72.6785883,3,6000,2610,1.57,solaris residency,solaris residency,"Tulsi Residency, Near Sandapani School, Haridarshan Char Rasta, Naroda (1.40 km)",Soni Nursing Home (2.24 km),Indusind Bank ATM (5.72 km),Hanspura Bus stop (0.18 km),Naroda (2.10 km),original,Galaxy 88 Residency,solaris residency,fuzzy_name,flat
23.0181819,72.4681909,4,8500,4380,3.72,shaligram luxuria,shaligram luxuria,"DPS - Delhi Public School, Bopal (2.86 km)",Navkaar Hospital (0.22 km),Union Bank of India (0.50 km),South Bopal BRTS Terminal (0.35 km),Gora Ghuma (2.83 km),original,Gala Luxuria,shaligram luxuria,fuzzy_name,flat
23.1213946,72.5404102,3,4983,2448,1.22,elite neptune,elite neptune,Nirma Vidhya Vihar (0.74 km),Nirma Health Centre (0.68 km),Kalupur Cooperative Commercial BANK (0.84 km),Chandlodiya (4.22 km),Chandkheda Road (2.69 km),original,Casa Elite,elite neptune,fuzzy_name,flat
23.0306956,72.4726787,4,8300,4077,3.38,ratnanjali hastinapur the royal legacy,ratnanjali hastinapur the royal legacy,"DPS - Delhi Public School, Bopal (1.99 km)",Royal Maternity and Nursing Home (0.00 km),ICICI Bank (1.48 km),Bopal Appoach BRTS (0.76 km),Gora Ghuma (2.32 km),original,Royal Maternity and Nursing Home,ratnanjali hastinapur the royal legacy,fuzzy_name,flat
23.0328924,72.5604427,4,8200,3665,3.01,ygb shilp 14,ygb shilp 14,M K Secondary & M K Higher Secondary School (0.75 km),Navneet Memorial Hospital (0.22 km),Kotak Mahindra Bank (0.05 km),Navrangpura (0.49 km),Ahmedabad Junction (4.21 km),original,Shilp,ygb shilp 14,fuzzy_name,flat
23.0300762,72.5287891,3,7500,1710,1.28,excel vivekanand arise,excel vivekanand arise,Kameshwar School (0.27 km),Excel Eye Care (0.00 km),saswat bank (1.78 km),Himmatlal Park (0.37 km),Vastrapur (2.73 km),original,Excel Eye Care,excel vivekanand arise,fuzzy_name,flat
23.0111491,72.5132562,4,6300,3180,2.0,deep indraprasth saptak,deep indraprasth saptak,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,deep indraprasth saptak,fuzzy_name,flat
23.1204422,72.5815442,4,7200,4230,3.05,satyamev luxor,satyamev luxor,Podar International School (1.51 km),Satyamev Hospital (0.00 km),Kalupur Cooperative Commercial BANK (3.94 km),Chandkheda Bus Depo (0.62 km),Chandkheda Road (2.14 km),original,Satyamev Hospital,satyamev luxor,fuzzy_name,flat
23.0162399,72.5438879,4,4105,3654,1.5,shaligram elevate,shaligram elevate,Shreyas Foundation School (0.49 km),Arihant Fracture and Orthopedic Hospital (0.37 km),SBI (1.47 km),Manek Baug (0.23 km),Vastrapur (2.86 km),original,Elevate Apartments,shaligram elevate,fuzzy_name,flat
23.0111491,72.5132562,3,8000,2476,1.98,sujal apartment,sujal apartment,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,sujal apartment,fuzzy_name,flat
23.0931619,72.6024491,4,7200,5390,3.88,sant stark torre,sant stark torre,Municipality School (1.71 km),Parimal Hospital (0.74 km),HDFC Bank (1.60 km),Motera Stadium (0.72 km),Sabarmati (2.25 km),original,Sant Asharamji Ashram,sant stark torre,fuzzy_name,flat
23.0931619,72.6024491,4,7200,4995,3.6,sant stark torre,sant stark torre,Municipality School (1.71 km),Parimal Hospital (0.74 km),HDFC Bank (1.60 km),Motera Stadium (0.72 km),Sabarmati (2.25 km),original,Sant Asharamji Ashram,sant stark torre,fuzzy_name,flat
23.04711,72.527537,4,5000,2990,1.5,goyal orchid gold,goyal orchid gold,Bus stop Riverside School (0.68 km),Dr. Manish Goyal (0.00 km),Indian Bank (2.34 km),Doordarshan Kendra (0.33 km),Chandlodiya (3.55 km),original,Dr. Manish Goyal,goyal orchid gold,fuzzy_name,flat
23.04711,72.527537,3,5000,2395,1.2,goyal orchid gold,goyal orchid gold,Bus stop Riverside School (0.68 km),Dr. Manish Goyal (0.00 km),Indian Bank (2.34 km),Doordarshan Kendra (0.33 km),Chandlodiya (3.55 km),original,Dr. Manish Goyal,goyal orchid gold,fuzzy_name,flat
23.0111491,72.5132562,3,6300,2250,1.42,deep indraprasth saptak,deep indraprasth saptak,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,deep indraprasth saptak,fuzzy_name,flat
23.0510656,72.6436615,4,9500,5650,5.37,maruti aatman,maruti aatman,"Divine International School ,Nikol (2.37 km)",Rukshmani Surgical Hospital (0.23 km),Indusind Bank ATM (3.35 km),Vijay Park (0.19 km),Sahijpur (1.76 km),original,Maruti plaza,maruti aatman,fuzzy_name,flat
23.0315615,72.5085005,4,8800,6000,5.28,j p iscon vogue,j p iscon vogue,Ahmedabad International School (0.53 km),Hospital Building (0.63 km),Indian Bank (0.30 km),Iscon ST bus stop (0.00 km),Vastrapur (2.78 km),original,Iscon ST bus stop,j p iscon vogue,fuzzy_name,flat
22.9950715,72.6075442,4,8500,3384,2.88,keshav akshar ocean pearl,keshav akshar ocean pearl,Doon International Public School (0.11 km),"Akshar Surgical Hospital, Maninagar (0.00 km)",Indusland Bank (0.54 km),Jawahar Chowk (0.25 km),Maninagar (0.56 km),original,"Akshar Surgical Hospital, Maninagar",keshav akshar ocean pearl,fuzzy_name,flat
22.9779487,72.6314285,4,8500,5472,4.65,venus pashmina,venus pashmina,Goverment Marathi School (2.24 km),Vimla Hospital (0.86 km),Indusland Bank (3.54 km),Jashodanagar Char Rasta (1.01 km),Vatva (2.11 km),original,Venus tape,venus pashmina,fuzzy_name,flat
23.3254747,72.0554467,3,5000,1935,0.9675,brooke & lake,brooke & lake,Raval School (45.34 km),Genearl Eye Hospital (21.73 km),axis bank (39.60 km),Viramgam bus stop (21.83 km),Bhankoda (9.64 km),original,Lake,brooke & lake,fuzzy_name,flat
22.9878599,72.4928926,4,5117,3420,1.75,sweven signature,sweven signature,Anand Niketan School Sarkhej (1.09 km),Hope Hospital (0.27 km),Yes Bank (3.38 km),South Bopal BRTS Terminal (4.20 km),Sarkhej (0.80 km),original,Signature - 2,sweven signature,fuzzy_name,flat
22.9878599,72.4928926,3,5093,2376,1.21,sweven signature,sweven signature,Anand Niketan School Sarkhej (1.09 km),Hope Hospital (0.27 km),Yes Bank (3.38 km),South Bopal BRTS Terminal (4.20 km),Sarkhej (0.80 km),original,Signature - 2,sweven signature,fuzzy_name,flat
23.0535306,72.4934085,4,8823,6120,5.4,"the ballegio, iscon ambli road","the ballegio, iscon ambli road",Zebar School (0.56 km),Columbia Asia Hospital (2.00 km),Indian Bank (2.99 km),Thaltej Gam (1.44 km),Ambli Road (0.00 km),original,Ambli Road,iscon ambli road,fuzzy_name,flat
23.054805,72.5964358,4,11500,5955,6.85,adinath la marque,adinath la marque,"Kendriya Vidyalaya, Shahibaug (0.86 km)","Adinath Hospital, Ahmedabad (0.00 km)",Ahmedabad District Cooperative Bank (3.01 km),Mahapragnaji Bridge Approach (0.25 km),Sabarmati Junction (2.07 km),original,"Adinath Hospital, Ahmedabad",adinath la marque,fuzzy_name,flat
23.0111491,72.5132562,3,6800,2400,1.63,deep indraprasth shivanta,deep indraprasth shivanta,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,deep indraprasth shivanta,fuzzy_name,flat
23.0796581,72.4947377,3,5600,2594,1.45,anantara alora,anantara alora,Zebar School (3.46 km),Dr. Parth Amin (ENT Specialist) Mediheal Hospital (0.72 km),Indian Bank (5.53 km),Bhadaj circle BRTS (0.39 km),Ambli Road (2.91 km),original,Life Science Park,science park,fuzzy_name,flat
23.1283467,72.558657,2,4815,1350,0.65,aroma aakruti elegance,aroma aakruti elegance,H3 World School (0.43 km),Nirma Health Centre (1.61 km),Kalupur Cooperative Commercial BANK (1.50 km),Chandkheda Bus Depo (2.91 km),Chandkheda Road (2.07 km),original,Tragad,tragad,exact_name,flat
23.0079064,72.5174367,4,6481,3240,2.1,viceroy ville,viceroy ville,Kameshwar College Of Education (0.68 km),Naresh Hospital (0.51 km),Yes Bank (0.64 km),Kadambari Society (1.41 km),Vastrapur (0.00 km),original,Vastrapur,vastrapur,exact_name,flat
23.0111491,72.5132562,3,8214,2800,2.3,deep indraprasth -3,deep indraprasth -3,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,deep indraprasth,fuzzy_name,house
23.0069624,72.5440056,4,9174,2736,2.51,siddhi status bunglows,siddhi status bunglows,R.c.patel School (0.33 km),"Dev Hospital, Vasna (0.13 km)",SBI (1.61 km),Dharnidhar (0.56 km),Vastrapur (2.72 km),original,Lavanya Society,society,fuzzy_name,house
23.0069624,72.5440056,3,12172,1602,1.95,sanidhya residency,sanidhya residency,R.c.patel School (0.33 km),"Dev Hospital, Vasna (0.13 km)",SBI (1.61 km),Dharnidhar (0.56 km),Vastrapur (2.72 km),original,Lavanya Society,society,fuzzy_name,house
23.0069624,72.5440056,3,5555,1440,0.8,sun south rayz,sun south rayz,R.c.patel School (0.33 km),"Dev Hospital, Vasna (0.13 km)",SBI (1.61 km),Dharnidhar (0.56 km),Vastrapur (2.72 km),original,Lavanya Society,society,fuzzy_name,flat
23.0069624,72.5440056,4,10721,10260,11.0,nandanbag bunglows,nandanbag bunglows,R.c.patel School (0.33 km),"Dev Hospital, Vasna (0.13 km)",SBI (1.61 km),Dharnidhar (0.56 km),Vastrapur (2.72 km),original,Lavanya Society,society,fuzzy_name,house
23.0069624,72.5440056,3,9921,2520,2.5,shyam villa 1,shyam villa 1,R.c.patel School (0.33 km),"Dev Hospital, Vasna (0.13 km)",SBI (1.61 km),Dharnidhar (0.56 km),Vastrapur (2.72 km),original,Lavanya Society,society,fuzzy_name,house
23.0069624,72.5440056,3,6041,1440,0.87,north view heights,north,R.c.patel School (0.33 km),"Dev Hospital, Vasna (0.13 km)",SBI (1.61 km),Dharnidhar (0.56 km),Vastrapur (2.72 km),original,Lavanya Society,society,fuzzy_name,flat
23.0069624,72.5440056,3,6153,1430,0.88,sun southwinds,sun southwinds,R.c.patel School (0.33 km),"Dev Hospital, Vasna (0.13 km)",SBI (1.61 km),Dharnidhar (0.56 km),Vastrapur (2.72 km),original,Lavanya Society,society,fuzzy_name,flat
23.0069624,72.5440056,3,11333,2250,2.55,neelkanth villa bunglows,neelkanth villa bunglows,R.c.patel School (0.33 km),"Dev Hospital, Vasna (0.13 km)",SBI (1.61 km),Dharnidhar (0.56 km),Vastrapur (2.72 km),original,Lavanya Society,society,fuzzy_name,house
23.0069624,72.5440056,3,12186,1395,1.7,pratham vatika,pratham vatika,R.c.patel School (0.33 km),"Dev Hospital, Vasna (0.13 km)",SBI (1.61 km),Dharnidhar (0.56 km),Vastrapur (2.72 km),original,Lavanya Society,society,fuzzy_name,house
23.2409219,72.5000206,4,16200,4012,6.5,anjney maruti 360,anjney maruti 360,Vakhariya School _ Colage campus (0.62 km),Maruti Hospital Gynecologist (0.00 km),Dena Bank (0.93 km),Kalol -Ambica bus stop (0.90 km),Kalol Junction (0.46 km),original,Maruti Hospital Gynecologist,anjney maruti 360,fuzzy_name,flat
23.1010002,72.5408363,2,4827,1305,0.63,tirupati aakruti greenz,tirupati aakruti greenz,SHAYONA SCHOOL (2.33 km),vizcare hospital (0.48 km),Kalupur Cooperative Commercial BANK (3.04 km),Chandlodiya (2.09 km),Chandlodiya 'B' (2.25 km),original,Gota,gota is available for sale in one of,fuzzy_name,flat
23.0069624,72.5440056,3,4973,1709,0.85,orchid,orchid,R.c.patel School (0.33 km),"Dev Hospital, Vasna (0.13 km)",SBI (1.61 km),Dharnidhar (0.56 km),Vastrapur (2.72 km),original,Lavanya Society,society,fuzzy_name,flat
23.1010002,72.5408363,2,6317,1076,0.68,seventh bliss,seventh bliss,SHAYONA SCHOOL (2.33 km),vizcare hospital (0.48 km),Kalupur Cooperative Commercial BANK (3.04 km),Chandlodiya (2.09 km),Chandlodiya 'B' (2.25 km),original,Gota,gota is available for sale in one of,fuzzy_name,flat
23.1279171,72.5487314,3,7111,2250,1.6,maple county 2,maple county 2,NIM Auditorium (0.26 km),Nirma Health Centre (0.60 km),Kalupur Cooperative Commercial BANK (0.49 km),Chandkheda Bus Depo (3.80 km),Chandkheda Road (2.49 km),original,Malabar county 2,maple county 2,fuzzy_name,flat
23.1153559,72.5366513,2,5118,1270,0.65,godrej orchard cluster,godrej orchard cluster,Nirma Vidhya Vihar (1.48 km),Nirma Health Centre (1.46 km),Kalupur Cooperative Commercial BANK (1.61 km),Chandlodiya (3.71 km),Chandkheda Road (2.83 km),original,SG Highway,sg highway,exact_name,flat
23.1081937,72.5328119,3,5045,1863,0.94,ananta,ananta,Nirma Vidhya Vihar (2.35 km),"Samarpan General Hospital, Ahmedabad (0.82 km)",Kalupur Cooperative Commercial BANK (2.50 km),Chandlodiya (3.21 km),Chandlodiya 'B' (3.15 km),original,Arise Ananta,ananta,fuzzy_name,flat
23.1010002,72.5408363,3,5751,1791,1.03,sarjan setu vertica,sarjan setu vertica,SHAYONA SCHOOL (2.33 km),vizcare hospital (0.48 km),Kalupur Cooperative Commercial BANK (3.04 km),Chandlodiya (2.09 km),Chandlodiya 'B' (2.25 km),original,Gota,the popular residential address of gota,fuzzy_name,flat
23.1010002,72.5408363,2,4981,1305,0.65,aristo bliss,aristo bliss,SHAYONA SCHOOL (2.33 km),vizcare hospital (0.48 km),Kalupur Cooperative Commercial BANK (3.04 km),Chandlodiya (2.09 km),Chandlodiya 'B' (2.25 km),original,Gota,gota,exact_name,flat
23.0215374,72.5800568,2,4980,1304,0.65,ld aleta,ld aleta,Balghar (0.93 km),Karnavati Hospital Pvt. Ltd. (0.77 km),"The State Bank of India, Ahmedabad Office (0.34 km)",Lal Darwaja AMTS Bus Stop (0.33 km),Ahmedabad Junction (2.21 km),original,Ahmedabad,ahmedabad is your opportunity to be a part of this community,fuzzy_name,flat
